,time,p_loss,v_loss,steps
119,25.0073,35.46875,982.5,166
120,25.77737,26.859375,626.0,261
121,26.11229,28.421875,357.5,119
122,26.57642,14.8046875,198.625,165
123,27.14412,14.7421875,190.125,203
124,27.59575,67.0,3214.0,161
125,28.049,29.046875,687.5,161
126,28.50349,11.15625,155.875,162
127,29.19276,22.703125,464.25,233
128,29.86535,41.40625,2308.0,227
129,30.87211,20.5,445.0,341
130,31.66689,6.0625,218.25,270
131,33.02958,13.0234375,510.5,483
132,33.64478,51.75,1892.0,217
133,34.09944,125.875,15024.0,159
134,34.29041,72.625,4548.0,66
135,34.9906,15.03125,323.0,243
136,35.76557,18.859375,250.0,271
137,36.4018,15.7734375,122.5625,217
138,37.17529,67.25,4488.0,265
139,37.48357,63.4375,3548.0,105
140,38.45303,5.30859375,250.5,325
141,39.01158,55.53125,2714.0,190
142,39.58088,101.0,8336.0,196
143,40.3442,104.9375,6520.0,273
144,40.54403,51.28125,2786.0,67
145,40.84576,62.15625,3182.0,102
146,41.05806,39.5625,1673.0,72
147,41.29672,91.0625,7524.0,80
148,41.60923,36.40625,1871.0,106
149,42.06595,46.25,1950.0,154
150,42.59159,49.21875,2170.0,178
151,43.10331,38.96875,1645.0,173
152,43.27398,46.5625,1825.0,58
153,44.74715,37.40625,1944.0,500
154,45.05532,54.375,2262.0,105
155,45.59181,47.96875,1873.0,182
156,45.9244,71.0625,4668.0,113
157,46.44028,35.84375,1590.0,175
158,46.68532,54.21875,2632.0,83
159,47.12145,42.03125,1722.0,148
160,47.66548,49.40625,1725.0,185
161,48.61457,52.46875,958.0,322
162,49.21675,36.875,1254.0,205
163,49.46482,33.375,1068.0,84
164,49.90796,55.84375,2808.0,151
165,50.09628,38.59375,1251.0,62
166,51.57086,35.6875,2322.0,500
167,51.81,53.90625,2200.0,82
168,52.35988,24.890625,476.5,192
169,52.5892,19.03125,347.0,79
170,52.80734,12.234375,91.5625,73
171,53.45947,29.375,827.5,219
172,53.73873,62.84375,2586.0,94
173,54.50071,21.421875,437.75,256
174,55.70844,19.09375,387.0,401
175,56.59382,45.6875,1796.0,297
176,57.56488,47.5,2220.0,336
177,57.93383,42.78125,1526.0,129
178,58.96109,62.4375,3372.0,361
179,59.70605,46.21875,1260.0,256
180,60.42096,-2.119140625,87.625,251
181,61.44825,6.98046875,120.8125,355
182,62.66223,10.09375,262.5,405
183,63.1897,73.5625,4692.0,175
184,63.58094,70.4375,3976.0,136
185,64.07907,35.5625,873.0,173
186,64.43733,17.03125,226.875,125
187,65.17714,-0.748046875,1.3095703125,257
188,66.4897,1.3359375,27.109375,459
189,67.85609,4.65625,164.375,480
190,68.89676,32.40625,1073.0,370
191,70.31164,13.7578125,164.5,499
192,71.4725,24.484375,24.5,414
193,72.62467,36.40625,779.0,410
194,73.60154,-3.646484375,25.046875,348
195,74.5697,6.5625,62.875,344
196,75.97587,56.34375,4168.0,500
197,77.38263,0.68896484375,122.875,500
198,78.44757,85.25,6600.0,379
199,79.86564,69.9375,4072.0,500
200,83.43592,103.1875,2500.0,448
201,84.85829,75.0,5060.0,500
202,85.70412,-1.814453125,8.4921875,298
203,86.51735,61.34375,3466.0,288
204,87.90676,49.90625,2188.0,494
205,89.03382,8.7265625,13.7890625,390
206,90.4654,47.21875,1056.0,500
207,91.89199,13.0,156.25,500
208,92.89506,-25.984375,35.0625,354
209,94.30963,21.8125,248.5,500
210,95.18394,-12.921875,2.3203125,308
211,96.63147,71.25,4832.0,500
212,97.64717,-11.1015625,0.25537109375,356
213,99.08248,5.20703125,15.1953125,472
214,100.59673,1.6640625,7.37109375,494
215,101.92593,-0.1341552734375,19.34375,445
216,103.33706,5.4609375,46.0,474
217,104.74127,-0.212890625,9.5,472
218,105.48221,4.39453125,7.265625,249
219,106.61992,-9.7890625,0.357177734375,364
220,108.13461,35.4375,95.375,500
221,108.60939,87.5,4340.0,158
222,110.10395,60.03125,2528.0,500
223,111.65806,57.71875,3372.0,500
224,112.99875,60.78125,3270.0,451
225,114.47502,62.53125,3302.0,500
226,115.97298,49.84375,2760.0,500
227,117.48036,59.28125,3418.0,500
228,118.97233,63.84375,4804.0,500
229,120.44861,51.375,2974.0,500
230,121.92739,59.65625,2718.0,500
231,123.41046,48.21875,2556.0,500
232,124.88808,60.75,3052.0,492
233,126.09319,67.625,3968.0,404
234,126.83604,47.8125,1610.0,240
235,128.32558,58.4375,3452.0,500
236,129.52608,-47.46875,82.0,407
237,130.5857,-12.9609375,17.796875,361
238,131.67288,9.578125,66.25,367
239,133.15859,41.90625,548.0,500
240,134.46174,-12.609375,133.875,443
241,135.20091,19.125,204.0,251
242,136.25566,-4.5078125,88.625,354
243,137.69387,56.0625,782.5,500
244,138.82618,90.1875,6172.0,398
245,139.53177,65.5625,3144.0,247
246,140.75566,37.96875,1458.0,431
247,142.16499,58.25,3324.0,500
248,143.44963,-30.546875,199.5,458
249,144.18893,80.4375,5664.0,264
250,145.37107,46.1875,1678.0,420
251,146.77164,72.3125,4952.0,500
252,148.18786,74.0,5220.0,500
253,148.702,76.375,5104.0,182
254,149.54825,67.5625,3544.0,298
255,150.65524,61.8125,3882.0,390
256,151.81687,56.46875,3186.0,407
257,153.29361,58.59375,4760.0,500
258,154.76676,60.40625,3532.0,500
259,155.11403,68.5,3164.0,118
260,155.78613,10.3046875,100.3125,226
261,156.40217,20.90625,385.75,209
262,157.69506,31.34375,1411.0,436
263,158.46925,30.140625,765.5,262
264,159.67003,14.953125,548.0,418
265,161.08311,11.5390625,175.75,492
266,162.04657,38.46875,1254.0,334
267,163.11765,78.25,4364.0,363
268,164.59609,66.75,3012.0,500
269,165.40358,60.34375,3390.0,273
270,166.1479,-57.9375,182.5,250
271,167.62111,2.087890625,60.90625,500
272,169.04539,60.40625,3676.0,500
273,170.02768,-10.4765625,2.755859375,346
274,171.1056,-0.14697265625,0.5693359375,367
275,172.52977,-0.7822265625,19.625,483
276,174.02463,66.375,3108.0,500
277,175.52602,40.625,1939.0,500
278,176.9818,65.75,4464.0,500
279,177.31691,74.75,3836.0,114
280,178.3894,66.4375,3760.0,364
281,179.11513,1.2119140625,202.125,245
282,180.59391,60.8125,3552.0,500
283,182.074,68.75,4224.0,500
284,183.21598,21.234375,1223.0,383
285,184.73667,43.59375,1643.0,497
286,185.21613,68.9375,4488.0,146
287,186.57557,15.84375,1399.0,458
288,187.93235,29.828125,1238.0,451
289,189.40445,40.15625,1186.0,500
290,190.8095,73.5,5176.0,475
291,190.9407,74.75,4160.0,47
292,191.6401,113.6875,7820.0,236
293,192.55254,71.75,4292.0,318
294,192.67234,60.0,2846.0,42
295,193.83222,4.28125,354.5,408
296,194.87717,29.65625,1274.0,367
297,196.28421,53.75,2380.0,500
298,197.70589,73.5625,6480.0,500
299,199.14093,-45.15625,56.125,500
300,199.49138,76.8125,5540.0,23
301,200.97552,73.4375,4556.0,500
302,202.4395,52.6875,2960.0,500
303,203.90156,68.9375,4928.0,500
304,205.0594,19.78125,813.0,392
305,206.53493,46.3125,2964.0,500
306,206.94804,77.0625,4980.0,140
307,207.34176,64.875,3396.0,134
308,208.82432,54.1875,2682.0,500
309,210.28558,75.3125,5644.0,500
310,211.71288,62.9375,3038.0,500
311,211.99066,71.1875,3852.0,96
312,213.47129,50.9375,4160.0,500
313,214.89882,69.4375,4744.0,500
314,216.36221,59.1875,4716.0,500
315,217.83475,57.0625,4412.0,500
316,219.30674,72.625,4144.0,500
317,220.65948,45.6875,1378.0,470
318,222.11498,57.1875,3164.0,500
319,223.61493,66.0,3558.0,500
320,225.09929,62.15625,3774.0,500
321,226.58249,69.3125,4700.0,500
322,227.92706,64.5625,3886.0,449
323,229.41547,53.15625,2766.0,500
324,230.91114,72.8125,4532.0,500
325,232.42952,91.875,5708.0,500
326,233.91141,59.15625,3164.0,500
327,235.41033,60.40625,3832.0,500
328,236.90136,71.4375,4572.0,500
329,238.39459,60.78125,3634.0,500
330,239.83529,71.5625,5060.0,500
331,241.26097,63.6875,3586.0,500
332,242.71731,55.78125,3310.0,500
333,244.13477,46.4375,2416.0,482
334,245.54734,53.65625,2526.0,500
