,time,p_loss,v_loss,steps
168,17.86157,7.96875,59.46875,39
169,18.1019,10.7578125,117.9375,84
170,18.24365,7.921875,57.3125,49
171,18.30075,6.85546875,43.0625,20
172,18.49209,35.6875,853.5,67
173,18.62782,6.60546875,42.09375,48
174,18.87889,6.7890625,52.125,89
175,18.91976,6.46875,38.6875,14
176,19.0998,9.078125,79.3125,63
177,19.23257,32.59375,1002.0,47
178,19.3905,6.28515625,38.375,56
179,19.4278,6.734375,42.8125,13
180,19.65299,8.109375,66.75,79
181,19.79467,9.1796875,77.25,50
182,19.95981,30.5625,884.0,58
183,20.16676,20.90625,522.0,73
184,20.35015,7.40625,53.34375,65
185,20.52048,5.8125,32.5625,60
186,20.57077,4.62109375,19.71875,17
187,20.78014,7.546875,57.90625,74
188,20.92484,6.0859375,33.34375,50
189,21.02778,4.7578125,20.5625,35
190,21.19451,28.265625,799.0,59
191,21.43939,4.734375,26.75,86
192,21.84806,31.25,1243.0,145
193,22.04199,26.09375,635.0,68
194,22.17469,7.1171875,46.09375,47
195,22.4217,23.0,591.0,86
196,22.49399,6.1015625,33.28125,24
197,22.6232,7.36328125,50.53125,45
198,23.08716,9.8984375,139.75,164
199,23.18875,7.2109375,36.4375,34
200,23.841,6.375,33.6875,58
201,24.06835,8.515625,60.5625,76
202,24.27681,4.98046875,19.453125,70
203,24.43511,4.8359375,19.65625,53
204,24.56661,3.85546875,11.734375,44
205,24.70665,3.78515625,11.734375,46
206,25.09691,4.36328125,24.921875,131
207,25.45759,3.55078125,15.4765625,121
208,25.59195,4.30078125,13.3359375,45
209,25.83241,2.923828125,6.23046875,78
210,26.08851,2.80859375,7.19140625,86
211,26.31941,3.126953125,8.4375,79
212,26.50209,2.013671875,2.634765625,63
213,26.65854,2.095703125,2.533203125,52
214,26.85686,1.97265625,2.94140625,66
215,27.24914,1.921875,6.77734375,131
216,27.42375,2.50390625,4.41796875,58
217,27.64867,43.6875,1573.0,76
218,27.94383,1.146484375,1.01953125,99
219,28.33774,29.078125,978.5,133
220,28.53722,2.455078125,3.5078125,66
221,28.69793,1.6640625,1.205078125,54
222,28.84792,1.0439453125,0.3642578125,50
223,29.01695,0.8994140625,0.2490234375,57
224,29.26247,41.125,1585.0,82
225,29.52171,28.453125,716.5,86
226,29.67432,-0.053192138671875,0.263916015625,50
227,29.76539,2.548828125,4.625,30
228,30.01689,23.859375,518.5,84
229,30.18857,36.0,1197.0,58
230,30.37746,-1.0791015625,1.755859375,63
231,30.65573,-0.92529296875,0.03643798828125,93
232,30.82305,-0.796875,1.158203125,56
233,31.04813,-0.822265625,0.79150390625,75
234,31.12046,1.54296875,1.5478515625,24
235,31.25672,-2.353515625,7.0546875,46
236,31.60792,25.359375,798.0,119
237,31.80973,0.56689453125,0.03778076171875,68
238,31.99788,22.578125,537.0,64
239,32.16318,-0.250732421875,0.313232421875,56
240,32.23029,2.18359375,4.4921875,22
241,32.39751,-0.8330078125,1.83203125,54
242,32.57369,-1.3173828125,1.78515625,59
243,32.67706,2.119140625,3.560546875,36
244,32.85421,-1.501953125,3.46484375,62
245,33.41139,35.59375,1820.0,197
246,33.56664,1.396484375,0.21337890625,55
247,33.68711,3.689453125,11.2578125,42
248,33.93096,43.34375,1676.0,85
249,34.10844,-2.47265625,7.43359375,63
250,34.2759,-2.06640625,3.833984375,59
251,34.50647,-1.5771484375,2.724609375,81
252,34.61641,-0.50732421875,0.77685546875,39
253,34.75137,3.001953125,7.265625,48
254,35.10292,35.5,1042.0,115
255,35.22627,2.384765625,3.73046875,40
256,35.44107,-0.68017578125,0.9384765625,71
257,35.61993,-0.83447265625,1.71484375,61
258,35.91685,-2.8359375,7.00390625,100
259,36.24182,-3.2734375,6.01953125,110
260,36.49851,-0.73974609375,0.60791015625,86
261,36.71154,34.9375,1002.0,72
262,37.00864,24.359375,508.25,100
263,37.353,-1.572265625,2.10546875,116
264,37.61407,4.2109375,13.5703125,87
265,37.80227,1.6064453125,0.8623046875,63
266,38.08227,-2.84765625,11.0,94
267,38.22145,-2.20703125,3.552734375,46
268,38.48533,-3.69140625,12.1796875,89
269,38.63106,47.5,2096.0,49
270,38.9779,-1.8369140625,1.421875,115
271,39.17944,-0.6533203125,0.7578125,68
272,39.41149,36.625,1249.0,79
273,39.68515,19.640625,333.0,92
274,39.9075,-1.7412109375,3.6484375,75
275,40.08831,3.21875,8.6953125,61
276,40.419,2.19921875,3.158203125,112
277,40.61895,-1.234375,2.810546875,67
278,40.76103,0.141845703125,0.00934600830078125,48
279,41.00802,-1.9091796875,3.166015625,84
280,41.17954,-3.9921875,13.3984375,57
281,41.53691,23.171875,552.0,121
282,41.70105,1.791015625,1.1162109375,55
