,time,p_loss,v_loss,steps
0,0.0,-1.0703125,1.109375,12
1,0.01867,-1.015625,1.0,14
2,0.03551,-1.046875,1.078125,13
3,0.06874,-1.046875,1.015625,29
4,0.11954,-0.9921875,0.828125,43
5,0.16306,-0.8984375,0.73828125,34
6,0.21234,-0.859375,0.66015625,40
7,0.23529,-0.84375,0.70703125,20
8,0.2494,-0.87109375,0.75390625,13
9,0.28883,-0.80859375,0.59765625,37
10,0.30239,-0.78125,0.60546875,11
11,0.31742,-0.8203125,0.66796875,14
12,0.33207,-0.76953125,0.5859375,13
13,0.34461,-0.8359375,0.69921875,11
14,0.36732,-0.84765625,0.69921875,22
15,0.387,-0.8203125,0.671875,17
16,0.42719,-0.828125,0.63671875,39
17,0.45666,-0.70703125,0.484375,25
18,0.49258,-0.796875,0.60546875,32
19,0.52499,-0.7421875,0.52734375,31
20,0.54322,-0.78515625,0.6171875,15
21,0.56816,-0.76171875,0.57421875,22
22,0.58888,-0.76171875,0.57421875,18
23,0.62585,-0.609375,0.34375,32
24,0.6443,-0.6796875,0.462890625,16
25,0.65675,-0.640625,0.41015625,11
26,0.68977,-0.5546875,0.298828125,29
27,0.7086,-0.54296875,0.291015625,16
28,0.73266,-0.5625,0.3125,22
29,0.75917,-0.7421875,0.5390625,25
30,0.77759,-0.5546875,0.298828125,16
31,0.81159,-0.703125,0.47265625,34
32,0.82697,-0.6640625,0.435546875,15
33,0.84131,-0.70703125,0.494140625,14
34,0.86535,-0.6796875,0.462890625,19
35,0.88471,-0.44140625,0.1953125,12
36,0.91224,-0.59765625,0.3515625,22
37,0.93246,-0.71875,0.51171875,18
38,0.95198,-0.5546875,0.298828125,17
39,0.96827,-0.6171875,0.380859375,14
40,1.01889,-0.68359375,0.4296875,48
41,1.05166,-0.6796875,0.45703125,28
42,1.08687,-0.46875,0.212890625,33
43,1.10194,-0.5234375,0.2734375,13
44,1.12157,-0.6328125,0.400390625,17
45,1.14182,-0.6953125,0.484375,17
46,1.17081,-0.60546875,0.361328125,27
47,1.1856,-0.46484375,0.2158203125,12
48,1.20323,-0.41796875,0.1748046875,15
49,1.23542,-0.578125,0.326171875,30
50,1.25544,-0.5234375,0.2734375,19
51,1.27624,-0.578125,0.333984375,18
52,1.29636,-0.65625,0.4296875,18
53,1.33509,-0.66015625,0.419921875,37
54,1.35275,-0.48828125,0.23828125,13
55,1.37708,-0.6796875,0.45703125,23
56,1.41787,-0.671875,0.44140625,40
57,1.46044,-0.4609375,0.205078125,36
58,1.50591,-0.5078125,0.2421875,45
59,1.54209,-0.6171875,0.376953125,33
60,1.56381,-0.5546875,0.30859375,19
61,1.58197,-0.515625,0.265625,16
62,1.5938,-0.2890625,0.08349609375,10
