,time,p_loss,v_loss,steps
0,0.0,-0.9515721797943115,0.7896042466163635,15
1,0.02882,-0.885909914970398,0.6576423048973083,20
2,0.05769,-0.8460789918899536,0.6098119616508484,20
3,0.07803,-0.7045090198516846,0.4146018922328949,13
4,0.10646,-0.8645004630088806,0.6718403100967407,20
5,0.12578,-0.5504600405693054,0.2575420141220093,13
6,0.1505,-0.5870251655578613,0.2628653943538666,17
7,0.17356,-0.5491239428520203,0.22918346524238586,16
8,0.23143,-0.48011454939842224,0.058005522936582565,41
9,0.28507,-0.3848043978214264,0.027637533843517303,38
10,0.34565,0.7463036179542542,1.4069926738739014,42
11,0.3726,-0.17338097095489502,0.01476051565259695,19
12,0.3885,0.3635537028312683,0.1566602736711502,11
13,0.43378,-0.01822594366967678,0.02909502573311329,32
14,0.45513,0.2899254560470581,0.1336207389831543,15
15,0.4969,0.9846546649932861,1.6794794797897339,29
16,0.5142,0.4067113697528839,0.20711193978786469,12
17,0.53429,1.1722437143325806,1.5410455465316772,14
18,0.57209,0.27615734934806824,0.1700231283903122,27
19,0.59322,0.8389800190925598,0.8403565883636475,15
20,0.63473,0.9205567240715027,1.4529035091400146,29
21,0.65595,0.8221717476844788,0.8418808579444885,15
22,0.68689,1.8369191884994507,4.07915735244751,22
23,0.70835,1.0210704803466797,1.2033151388168335,15
24,0.73671,2.5458626747131348,7.690802574157715,20
25,0.75955,0.9337249994277954,1.0149283409118652,16
26,0.77788,3.3333661556243896,11.668351173400879,13
27,0.80653,1.6007550954818726,3.0693790912628174,20
28,0.83767,1.7521605491638184,3.8035192489624023,22
29,0.85325,4.534037113189697,21.404123306274414,11
30,0.88381,2.53061580657959,7.59610652923584,21
31,0.91623,2.085888385772705,5.4765448570251465,23
32,0.94173,3.212599277496338,11.817399978637695,18
33,0.96558,2.0276107788085938,4.595467567443848,17
34,1.01875,2.786807060241699,12.863434791564941,38
35,1.08802,5.056263446807861,39.90726089477539,49
36,1.11781,7.025646209716797,51.83247375488281,20
37,1.15173,5.076046943664551,28.166330337524414,24
38,1.19788,4.369657039642334,24.26291275024414,33
39,1.2317,7.941097736358643,67.34211730957031,24
40,1.26596,5.230898380279541,29.609130859375,24
41,1.29693,6.946076393127441,51.75498580932617,22
42,1.34355,6.389281749725342,48.722904205322266,33
43,1.35913,6.3361945152282715,39.873870849609375,11
44,1.40252,5.815776824951172,38.87033462524414,31
45,1.42689,6.470142841339111,42.5558967590332,17
46,1.4654,6.5971784591674805,46.809608459472656,27
47,1.53705,15.492524147033691,292.05767822265625,51
48,1.56807,6.265491008758545,40.27667999267578,22
49,1.58641,12.868575096130371,166.8483123779297,13
50,1.60108,10.95380973815918,119.10021209716797,10
51,1.61818,9.732073783874512,92.15191650390625,12
52,1.6451,8.664325714111328,73.79483795166016,19
53,1.6843,7.427089691162109,59.17344284057617,28
54,1.72367,6.888031959533691,51.77703857421875,28
55,1.77724,10.21025276184082,112.45679473876953,38
56,1.81027,6.9633026123046875,49.6999626159668,23
57,1.89323,7.463523864746094,81.20170593261719,59
58,1.9299,12.626667022705078,158.9768829345703,26
59,1.96097,13.582164764404297,173.51881408691406,22
60,2.00062,9.752616882324219,98.00702667236328,28
61,2.01923,15.87912368774414,252.03004455566406,13
62,2.07384,12.803234100341797,180.3971405029297,39
63,2.08833,14.867423057556152,216.04306030273438,10
64,2.17265,11.930146217346191,172.71888732910156,59
65,2.20966,11.93997573852539,138.24778747558594,26
66,2.274,12.563072204589844,176.68020629882812,46
67,2.29656,12.094498634338379,143.23326110839844,16
68,2.34045,20.817352294921875,405.9145812988281,31
69,2.35891,15.348443984985352,230.06027221679688,13
70,2.441,11.738966941833496,165.1599578857422,58
71,2.47761,15.914785385131836,250.85140991210938,26
72,2.4988,17.08091163635254,273.7648620605469,15
73,2.5594,12.561263084411621,167.93789672851562,43
74,2.59725,16.070537567138672,248.60189819335938,27
75,2.63156,15.33499813079834,230.96685791015625,24
76,2.71123,16.218379974365234,269.8387451171875,57
77,2.74382,15.175355911254883,221.350830078125,23
78,2.77467,12.122904777526855,147.43812561035156,22
79,2.8004,12.18529224395752,143.38766479492188,18
80,2.82494,19.944869995117188,382.07769775390625,17
81,2.88233,11.960433959960938,153.75592041015625,41
82,2.94963,16.112632751464844,283.9815979003906,48
83,2.97634,17.601316452026367,308.7158203125,19
84,3.0273,15.631308555603027,245.2052459716797,36
85,3.05462,15.618619918823242,237.34866333007812,19
86,3.09811,15.34681224822998,227.04051208496094,31
87,3.14475,16.616060256958008,269.1824951171875,32
88,3.19097,15.174239158630371,237.8893585205078,33
89,3.256,12.462383270263672,170.84556579589844,46
90,3.28729,16.486818313598633,269.0181579589844,22
91,3.32809,12.822689056396484,162.5689697265625,29
92,3.35505,13.256206512451172,168.9926300048828,19
93,3.40613,13.34701156616211,183.67433166503906,36
94,3.439,12.542826652526855,159.14230346679688,23
95,3.49429,12.591304779052734,162.29637145996094,39
96,3.5627,13.444189071655273,197.22262573242188,48
97,3.61615,13.050081253051758,175.57159423828125,38
98,3.64317,15.661595344543457,238.04489135742188,19
99,3.68104,13.07015323638916,167.24777221679688,24
100,3.83103,12.998706817626953,163.00338745117188,14
101,3.91956,12.991283416748047,188.92471313476562,49
102,3.95541,17.746883392333984,301.58428955078125,20
103,3.9781,13.957890510559082,188.3710479736328,12
104,4.03757,15.02566146850586,239.47369384765625,42
105,4.08773,14.937125205993652,226.67910766601562,35
106,4.15121,13.336992263793945,198.6215057373047,45
107,4.19337,14.077634811401367,198.48846435546875,29
